date,index,open,high,low,close,volume
2025-04-22,8291,9882.96,9914.469,9857.769,9870.054,56973669202
2025-04-23,8292,9956.369,9990.025,9892.7,9935.797,62116838025
2025-04-24,8293,9933.894,9969.967,9846.229,9878.315,57933511465
2025-04-25,8294,9900.1,9976.771,9878.67,9917.055,58204970304
2025-04-28,8295,9925.715,9926.904,9848.667,9855.196,55540855510
2025-04-29,8296,9828.459,9882.541,9799.646,9849.802,50779545986
2025-04-30,8297,9863.498,9925.87,9845.355,9899.821,55873883554
2025-05-06,8298,9974.525,10082.335,9960.522,10082.335,63377232344
2025-05-07,8299,10218.325,10248.984,10048.002,10104.129,70973625885
2025-05-08,8300,10081.271,10222.814,10067.304,10197.659,63866667110
2025-05-09,8301,10190.127,10190.127,10087.551,10126.825,60037091401
2025-05-12,8302,10220.33,10302.046,10200.206,10301.158,59491062341
2025-05-13,8303,10401.945,10401.945,10274.34,10288.083,61309752848
2025-05-14,8304,10278.907,10418.44,10240.133,10354.223,62236336996
2025-05-15,8305,10324.843,10324.843,10186.448,10186.448,57130166033
2025-05-16,8306,10157.683,10217.907,10152.771,10179.596,54107866080
2025-05-19,8307,10171.291,10184.401,10090.296,10171.09,55363708797
2025-05-20,8308,10182.247,10273.592,10151.864,10249.173,59935314593
2025-05-21,8309,10246.515,10325.925,10243.184,10294.221,57953239729
2025-05-22,8310,10274.676,10283.295,10214.497,10219.621,55747392040
2025-05-23,8311,10210.616,10294.566,10132.412,10132.412,56209650952
2025-05-26,8312,10114.688,10142.936,10044.079,10091.158,48451814037
2025-05-27,8313,10074.029,10076.878,9996.828,10029.111,49805637358
2025-05-28,8314,10039.249,10058.128,9987.406,10003.265,53569192058
2025-05-29,8315,10006.431,10139.183,10002.086,10127.204,61267124894
2025-05-30,8316,10091.193,10099.155,10022.81,10040.627,59605082409
2025-06-03,8317,10006.13,10088.186,10004.936,10057.17,56067415584
2025-06-04,8318,10070.854,10158.024,10070.854,10144.581,58808019153
2025-06-05,8319,10152.552,10220.299,10113.046,10203.501,62955320724
2025-06-06,8320,10205.518,10223.564,10166.701,10183.699,56297735762
2025-06-09,8321,10200.45,10280.831,10190.248,10250.138,61526302068
2025-06-10,8322,10248.291,10256.853,10095.006,10162.181,71119077181
2025-06-11,8323,10176.495,10295.399,10176.495,10246.021,61581414276
2025-06-12,8324,10208.298,10263.463,10182.413,10234.335,60551927497
2025-06-13,8325,10193.929,10215.545,10089.593,10122.114,69802604428
2025-06-16,8326,10096.571,10173.061,10096.571,10163.547,56850140277
2025-06-17,8327,10177.672,10198.984,10129.412,10151.427,59692700888
2025-06-18,8328,10142.583,10190.035,10118.676,10175.588,58750153342
2025-06-19,8329,10156.174,10181.971,10027.325,10051.966,61011487880
2025-06-20,8330,10039.001,10084.101,9998.498,10005.032,51481121460
2025-06-23,8331,9950.139,10064.752,9950.139,10048.394,53779522481
2025-06-24,8332,10074.272,10224.122,10074.272,10217.629,66658858133
2025-06-25,8333,10240.131,10403.508,10233.15,10393.724,72049353452
2025-06-26,8334,10389.231,10440.726,10340.692,10343.479,72100158514
2025-06-27,8335,10371.813,10455.507,10343.301,10378.55,69839169334
2025-06-30,8336,10405.964,10470.24,10399.92,10465.12,67566299521
2025-07-01,8337,10458.39,10483.329,10407.166,10476.294,69507861261
2025-07-02,8338,10455.826,10455.826,10386.493,10412.628,67827298494
2025-07-03,8339,10431.026,10546.735,10431.026,10534.584,63844511182
2025-07-04,8340,10534.991,10610.501,10480.719,10508.761,66705115970
2025-07-07,8341,10488.107,10501.307,10426.547,10435.507,57849294239
2025-07-08,8342,10431.778,10593.837,10431.778,10588.395,66586008261
2025-07-09,8343,10592.508,10656.583,10557.813,10581.798,70295007528
2025-07-10,8344,10593.703,10667.412,10562.16,10631.126,70135924803
2025-07-11,8345,10637.448,10757.24,10610.802,10696.098,74264589001
2025-07-14,8346,10705.438,10715.074,10663.869,10684.517,64646333064
2025-07-15,8347,10700.372,10784.968,10651.154,10744.562,72570981842
2025-07-16,8348,10749.714,10804.178,10697.402,10720.807,61659426702
2025-07-17,8349,10718.854,10873.619,10718.854,10873.619,63554517666
2025-07-18,8350,10902.725,10946.404,10865.887,10913.839,64442869521
2025-07-21,8351,10937.6,11008.478,10922.522,11007.487,73259683950
2025-07-22,8352,11004.009,11099.831,10970.219,11099.831,78615313668
2025-07-23,8353,11101.322,11158.223,11042.197,11059.037,77295459300
2025-07-24,8354,11069.604,11193.06,11069.604,11193.06,74225009707
2025-07-25,8355,11196.203,11210.907,11139.316,11168.142,72440144499
2025-07-28,8356,11176.393,11226.183,11114.925,11217.581,68403926163
2025-07-29,8357,11199.626,11289.42,11136.276,11289.406,68778245825
2025-07-30,8358,11262.977,11307.62,11126.999,11203.029,71394812986
2025-07-31,8359,11208.46,11223.641,10976.213,11009.769,74131134334
2025-08-01,8360,11001.255,11068.311,10919.89,10991.321,62430483980
2025-08-04,8361,10932.62,11041.56,10928.486,11041.56,58826562849
2025-08-05,8362,11078.583,11106.957,11041.475,11106.957,63790591161
2025-08-06,8363,11091.834,11177.878,11086.717,11177.782,69593698421
2025-08-07,8364,11189.488,11229.586,11089.579,11157.94,71141571849
2025-08-08,8365,11136.343,11184.552,11108.464,11128.673,68193469493
2025-08-11,8366,11159.026,11311.881,11159.026,11291.426,71385294605
2025-08-12,8367,11292.458,11351.633,11255.482,11351.633,70963272011
2025-08-13,8368,11371.081,11558.593,11362.9,11551.365,79554170524
2025-08-14,8369,11557.004,11607.406,11417.927,11451.435,86799146173
2025-08-15,8370,11419.282,11647.393,11419.282,11634.668,79894615064
